MDRR,NWR,7.86
MDRA,DBO,6
MDRA,NRD,7
BDVL,NSVP,2
BDVL,UR,7
NLE,CHV,5.02
TKS,PTRU,7.17
TKS,HNDR,8.62
HMK,KTPK,3.57
HMK,ORKI,5.3
JGDL,KNR,2
JGDL,SNR,3
VDH,HXR,3.42
JMPT,LDX,7.18
JMPT,KNRT,9.14
HMA,GAM,6.35
HMA,RBA,11.05
CKVD,BBNH,5.58
CKVD,JRU,5.16
JRLI,BSPX,9.45
JRLI,NYG,14.84
CDGR,SLB,11
CDGR,GBA,12
JRLE,GALE,6.33
JRLE,AHN,6.49
TLAM,SLD,6.3
TLAM,DHA,7.3
BLME,GMO,4.84
SNRL,BMCK,5.89
SNRL,MNGD,11.07
DLF,RWA,7
DLF,KIR,7
BHOI,LDH,7.29
BHOI,DDL,4.3
KMKD,MKU,9.06
KMKD,KLHD,5.65
SHAD,ABY,1.73
SHAD,KYN,3.04
BSYA,ANH,6.68
BSYA,NBG,7.39
CPW,TAE,8
SHAN,WDR,7
CGON,BMGN,8.79
CGON,MRZA,15.53
DEOR,DKW,6.9
DEOR,MITA,9.79
DEOS,BALR,6.84
LGRE,NRPD,13
LGRE,YG,10.58
DNUA,RYL,6.07
DNUA,NVP,7.26
MKG,AMS,8.12
MKG,LNWT,10.54
BMNI,BHLI,9.54
BMNI,SGLA,9.8
GNQ,NGP,6.58
GNQ,BWRA,6.26
GNV,BIM,5
GNV,CIO,9
MKB,DJS,1.85
KEPR,NIMG,3.62
SDPR,BRSQ,3.52
GNT,MIX,1.69
GNT,NGNC,2.34
GNT,NLPD,5
GNT,PDKN,7
MKO,SZZ,14.6
MKO,RNTL,6.44
BIGH,KHQ,3.51
BIGH,THB,15.87
AIT,BHUA,13.11
AIT,PRN,10.94
SDPH,KHDH,2.12
BIGA,BGRM,6
BIGA,SDGH,14
SDPN,PIP,6.39
SDPN,MDS,9.46
VEU,TI,3
VER,OTK,4.74
VER,SNDI,3.83
AIP,NPKM,1.28
KXK,KALI,6.06
KXK,CXA,5.55
VEN,KRMI,22.34
VEN,MJO,7
VEL,NTM,5.59
VEM,SRUR,9.73
VEM,SKZR,8.17
VEK,QLD,5.45
VEK,TKT,3.79
VEI,TNDN,10.35
VEI,PALM,13.86
FTP,KKS,7.09
GNA,CBX,7.42
GNA,BTI,12.02
AII,MDJN,6.62
AII,AHO,5.34
GNCN,GQL,2.64
GNCN,KPTN,5.2
GNG,BANI,8
GNG,TLKH,6
HMPR,SDT,6.11
HMPR,JKN,9.81
AIG,AJI,6.48
AIG,KH,8.17
WRC,R,2.38
WRC,UKWC,1.79
AIA,KNAR,6.15
AIA,MJNL,5.98
BRBR,TATI,5.94
BRBR,KNRN,6.65
BRBS,GMH,9.08
BRBS,SINI,7.16
MKZ,SKLI,6
MKZ,DGBZ,8
BRBL,AKK,4.64
BRBL,MGF,7.8
MKY,JPM,2.48
MKY,MTNL,2.28
BRBD,HTCY,2.94
BRBD,BTNR,2.18
PNSD,SIF,3.61
PNSD,BLC,4.5
PNSA,PPDI,5
PNSA,BHLE,4
FGSB,SIR,3.9
FGSB,BSPN,4.52
SRWN,SZB,4.11
SRWN,R,1.89
RAIR,CHAR,15
RAIR,BAMR,15.65
SKAR,KMA,6.82
RSM,DURG,7.16
RSM,MUP,7.43
MJHR,BRG,7.13
RSI,BLW,8.35
RSI,LRJ,7.9
RSJ,MINA,9.15
RSJ,BDWS,8.8
BLKR,VNR,10.34
RSG,ODM,9
RSG,VSU,5
RSA,GDZ,12.02
RSA,PUWA,6.89
RSC,BTG,8.18
RSC,RGB,0.68
RSR,SNRA,6.91
RSR,RJMP,13.29
DKW,JSI,8.74
DKT,LLU,15.15
DKT,NWOC,5.75
DKU,KNHN,11
DKU,AMDI,5
DKR,SOW,10.27
DKS,BTL,7.64
DKS,SKS,11.36
DKQ,RDT,6.52
DKQ,ALNI,5.57
KALI,HPU,6.79
JFG,ABP,9.07
JFG,MLPR,9.92
DKX,HYL,13
DKY,KMRD,6.12
DKY,TER,5.03
DKD,POO,6.23
DKD,GJJ,10.7
KALS,GDI,5.52
KALS,YLG,5.84
DKC,DKUR,4.84
DKN,WFD,7.68
DKO,KKDI,4.89
DKO,KAL,12.88
DKM,CHB,9
DKM,LHL,8
DKJ,PCZ,6.98
DKJ,GLA,4.75
DKJ,PPY,8.39
DKI,KTZ,7.32
PPCK,SYF,6
PPCK,SBL,6
URD,SZF,11.77
URG,KPI,10.04
MAYA,LRA,5
MAYA,LBD,6
KYOP,KOLR,5.13
KYOP,PDPL,8.45
URL,KMD,5.92
URL,CNY,5.71
URN,KSE,3.3
URN,ST,3.53
RHN,PAQ,4.73
URI,LONI,12.26
URI,YT,12.67
URK,UKEC,0.1
URK,UKWC,1.02
URP,LKPR,6
URP,KLW,4
NDKR,LSGS,10.52
NDKR,TMZ,10.06
PYX,RAM,5.93
PYX,SIE,3.3
IPG,RGP,8.99
IPG,GNP,7.45
RNTL,BHC,7.76
IPL,KLMR,4.69
IPL,ERN,6
KLTR,GTK,7.91
KLTR,KGB,7.89
IPR,KAMR,3.41
PYM,KLPM,10.13
PYM,MEJ,5.88
PYA,NYP,12.98
PYA,ODUR,5.99
PYD,ERL,8.51
PYG,PRG,2
NGD,KJ,6.53
NGD,GAA,8.66
NGE,DTL,7
NGE,BRH,9
HDU,MJGP,7.65
HDU,PTHD,9.61
HDS,DNM,5.02
HDS,NGMP,9.86
NGA,LTD,7.21
NGB,TRE,8.85
NGB,KEA,8.05
HDP,MJBK,10.3
HDP,PUNE,6.11
NGL,TPZ,10.01
NGL,THJ,7.64
NGM,MKJ,14.93
NGN,PJN,6.46
NGN,PKE,10.4
NGO,BWS,14.16
NGO,MDW,17.91
NGI,CKNI,12.21
NGI,YNA,10.31
NGT,VXM,2.27
NGT,VLKN,10
NGT,VLNK,10.13
HDE,KOO,3.15
NGW,RTM,16
NGW,PRNG,6
NGP,AJNI,2.92
NGP,ITR,4
MHOW,HKH,3
MHOW,PTP,6
HDA,FL,8.33
HDA,DHND,4.2
NGS,AKOR,5
NGS,BOT,9
HDN,JPL,7.02
HDN,KVQ,6.07
HDM,GKT,4.92
HDL,KSV,12.3
HDL,BNCR,6.86
HDK,SDC,7.54
NGY,BSCP,2.16
NGY,DLW,5.43
NGZ,SEG,7.97
NGZ,PS,9.33
BMB,TGM,8.4
BMC,MPML,9
BMC,GELA,4
BMF,CWI,10.94
BMF,PPLC,5.55
PRDG,AJLE,3.28
PRDG,MPLR,4.96
BMD,PUA,6.7
BME,JSA,18.67
BMJ,LER,4
BMJ,UB,8
BMK,LGB,6.28
BMK,MBY,8.73
PRDH,RT,7.68
BMI,AGR,4
BMN,KWI,7.84
BMN,SRPJ,8.59
BMO,GDPL,6
PRDL,CHRM,11
PRDL,MDGR,11
BMM,SR,6.87
BMM,LPR,6.8
BMR,SRID,11.82
BMP,CCBG,5.82
BMQ,BUT,11
BMQ,GOLE,12
BMT,SNF,4
BMT,NLRD,1.9
BMT,HYB,5
BMT,NCHS,0.94
BMT,SJVP,1.51
BMU,SFG,5.26
BMZ,MIAL,5
BMZ,ABE,14
SHR,DDCE,14.99
SHR,GSPR,11.02
SHT,BARH,2.76
SHU,MDVE,3.44
SHU,TUG,4.49
SHV,AJP,10.6
SHV,HSD,9.98
SHW,GHSR,3.68
SHW,BNT,10.47
SHX,SSD,3.62
SHX,HSY,4.01
SHZ,JTO,3
SHZ,SML,3
SHC,KKNH,4.29
SHC,SHKY,2
SHC,PMYA,5.22
DHPD,AZ,3.98
DHPD,LCAE,2.72
SHE,BBAE,2.15
SHF,BRVR,6.79
SHF,MWK,6.49
SHG,KS,10.6
SHG,BWI,11.03
SHG,KHJA,8.04
SHI,IGU,3.43
SHK,KSMB,6.43
SHK,EKH,10.12
SHN,JOK,4.75
SHN,BJKN,8.6
MGC,MUE,9.26
MGC,PARD,3.25
MGB,MVA,10.43
GZL,CMZ,10.76
GZM,JMQ,5.37
GZM,MLDT,7.8
MGG,DKCH,6.57
MGF,SRVN,6.25
MGE,LFG,14.34
MGE,MXR,6.86
MGD,KRKP,7.85
MGD,KBI,11.3
MGI,SKI,7
MGI,MNMA,4
TBR,POT,8.47
TBU,DVN,3.63
TBU,BOKR,12.47
MGN,NRH,6.06
MGN,THDR,8.07
MGM,DHU,5.28
MGM,BTY,10.09
GZA,NDKD,12
GZA,RCA,8
MGS,JTHT,3.27
MGS,BHBV,1.96
TBH,TPG,7.66
TBH,UKE,5.62
MGW,ON,6.15
MGW,CPB,7.47
MGV,NMLU,7.11
MGV,ASP,11.08
TBN,CRK,7.49
TBN,CGO,9.08
TBA,TUWA,9
TBA,SVL,4
GZT,SBK,8.03
GZT,GCT,4.26
TBB,PKR,4.45
TBB,KLP,7.3
LNW,KGE,8
LNW,KFX,6
LUR,BANL,13.52
LUR,HGL,10.8
SOL,SBY,4.19
SOL,SLR,6
RMC,ARP,7.04
RMC,LGO,6.95
LNN,NIRA,7.64
LNN,SLP,9.04
SNKG,BLL,3.79
SNKG,BNL,3.18
GHLU,KUKA,5.88
GHLU,CWDA,5.75
SNKE,CBBH,5.34
LNK,KGKD,5.8
LNK,SQR,5.84
PNVL,KLMC,6
PNVL,KNDS,3.18
PNVL,KLMG,6
PNVL,SMNE,5
SATR,JAG,5
SATR,KSY,7
BPZA,MNUR,4.03
BPZA,SRRB,1.67
GHLE,SNT,7.19
GHLE,MLV,8.1
GEDE,HRSR,3
KEN,CGI,2.95
KEN,MNPT,6.97
KEM,DHS,8.56
KEM,BLNI,8.33
KEK,BLSA,7.44
KEK,CIKA,2.64
KEJ,KANO,8
KEJ,SGS,5
KEI,BBRM,2.1
KEI,BSB,5.36
KEH,SWPR,5.18
KEH,PRF,8.3
KEG,DUB,5.47
KEG,RBK,7.06
KEE,VDS,9.35
KEE,JMT,8.78
KED,MZZ,7.93
KEC,VDG,5.11
KEC,KRU,5.59
KEB,BLD,4.88
KEB,VAPI,8.31
KEA,RMBG,4.66
YVP,TRP,4
YVP,SAY,5
KEZ,CIP,12.9
KEZ,TWI,5.89
KEY,KNNT,5.5
KEY,MOLK,5.94
KEX,FAP,3.3
KEX,SFA,3.73
KEV,PNGR,8.92
KES,DOKY,5.55
KES,TDW,6.34
KER,CKYD,7.9
KER,GOX,6.52
KEQ,BRGT,11.15
KEQ,MML,1.93
MRDW,MANK,11.82
MRDW,CTTP,11.94
MRDP,AMD,5
SDY,SBJ,8.16
SDY,SIR,7.81
MRDD,KNW,16
MRDD,JRWN,9
MRDG,TFGN,11
MOLK,TPT,5.44
MRDA,MME,3.71
MRDA,ROL,13.19
MRDL,BDPK,7.95
MRDL,NBT,9.02
TBAE,BSAE,3.71
TBAE,KJU,3.46
DMRX,DJS,3.17
DMRX,GGSY,2.05
UVSN,LBD,5
UVSN,RDJ,5
SDG,DES,4.83
SDG,MNO,5.26
BMA,KDK,4.56
BMA,BRGJ,5.69
MWK,RM,6
DRGU,BBDA,6.53
DRGU,KSX,5.28
KTGD,AEJ,6
KTGD,GS,9.37
KTGA,SPRD,9.63
KTGA,SKPI,14.77
BJWS,MHRG,6.91
BJWS,GRKA,4.6
DRGJ,JI,4.02
DRGJ,ALY,3.22
DRGM,GAJB,10.45
DRGM,MZHL,6.58
OTK,ALU,8.55
RMPB,MLNH,3.47
RMPB,MKRH,7.43
OTN,JMI,5.38
OTN,FKG,4.31
OTD,RAH,11.09
OTD,GZKA,7.39
RMPH,BJPR,6
RMPH,SBL,8
BMG,BT,4
BMG,DTK,4
RMPR,DNRE,3.34
OTP,MNUR,7.12
OTP,PLPM,3.47
OTR,GUK,3
BGMU,FTC,11.5
BGMU,GJMB,7.99
BGMR,CHM,4.4
AXR,BTTR,6.25
AXR,TMC,11.56
MHRI,JHJ,11.88
MHRI,PLHW,14.14
PARD,MTDI,6.92
MHRL,CDMA,6
MHRL,JJBR,3
MHRN,CW,2
MHRN,EKMA,5
RTWS,PIA,9.27
RTWS,ORR,4.49
YAG,KLJ,6.98
YAG,FGR,12.87
MHRG,ZP,7.76
KEMA,MADP,7.37
BNVD,GOP,18.4
KEMK,RKG,6
KEMR,CHRU,10.02
GDKP,CCD,9
GDKP,TEO,7.59
SHLV,DHJ,4
MZU,PCV,12.92
MZU,RYC,18.46
MZV,TCL,6.12
MZV,BWT,5.91
MZW,JMN,1.58
MZW,TIA,9.5
MZP,BDL,8
MZQ,AYU,8.91
MZQ,NBQ,8.55
MZR,MANA,12.17
MZR,LPU,12
MZR,KTP,10.81
MZR,MZRT,1
KHMA,CKK,7
KHMA,MJZ,13
CHNH,GJN,8.44
CHNH,KLYT,6.81
MZX,TBT,5.08
MZX,BZY,7.88
MZY,GJTA,15.29
MZY,RJGR,2.85
MZZ,DLPT,3.21
CHNR,CKDL,5.51
MZA,NZR,4.22
GPE,DLZ,3
GPE,SMH,5
MZC,KRMA,6.15
MZC,AMPL,3.99
MZL,WDR,7
MZL,SNPH,6
MZM,BSKR,10.49
MZM,CNK,6.92
MZM,FZL,5.41
MZN,JBG,4.32
MZN,JKH,2.75
MZH,DRSN,8
BKDR,KSX,6.43
BKDR,JAA,5.31
MBNL,LDM,9.81
MBNL,KOF,10.1
BMH,RGM,11.13
KQD,NLRD,1.5
KQD,LKPL,0.91
PAPM,MOB,4
PAPM,BMPL,4
BDTS,KHAR,15.93
BDTS,BA,0.63
KJME,SXD,6.7
KJME,UDL,5.31
AMNA,MAE,17
AMNA,NRL,109
NARD,MCY,1.42
YADA,GMA,2.76
YADA,GID,7.73
KBSH,MMD,14.45
KBSH,JGD,4.9
PLVA,AAU,3.68
PLVA,AKVD,8
KBSN,KW,6.57
PLVI,RCA,5.78
PLVR,BWSN,16.63
PLVR,GGN,4
CKTD,SWC,8.65
VVV,VJD,7.12
JRNA,TLMR,20.43
JRNA,JGNR,13.15
PAAL,MRSH,6.49
PAAL,HKNT,6.24
FTG,JAIS,10
EKMA,DDP,8.45
TMKA,TGRL,10.12
TMKA,BGPL,8.15
SAHI,RSWN,3.58
SAHI,MSHW,4.85
DEMU,RCGT,14.63
DEMU,LTHR,6.8
KKDI,KTYR,6.31
SXQ,JHH,2.39
SXQ,BSKR,6.22
VVM,SGKM,3.39
KKDE,DHKR,5.45
KKDE,AMIN,8.58
KKDE,TNDE,3.49
BHMA,MHI,2
KVDU,CJM,12.43
BHME,CRP,6.64
BHME,PUS,4.96
SHGN,BW,5.02
SHGN,BKI,10.11
BSWD,JIR,4.71
SAHP,SDGM,1
SAHP,ASV,4
BSWA,RRS,11.62
BSWA,TQA,6.24
SUDV,MMS,6.38
SUDR,BNKM,3
SUDR,SOU,4
MLNH,GRMP,8.97
PMPR,SSL,5.94
PMPR,KBN,5.27
AJTM,GJUT,3.68
GAUR,BV,7.64
GAUR,TH,8.45
PMPE,KAPE,6
PMPE,SINA,6
MLNR,GTKD,3
MLNR,VJF,6
WSA,ARNG,9.68
WSA,CCBG,4.9
HYA,GUNS,7.64
HYA,BNN,5.97
HYB,LKPL,3.88
WSB,PPJ,9.97
WSB,PRWD,7.09
WSE,SAU,5.21
WSE,CE,6.33
WSD,JVA,9.06
WSD,SGLA,7.75
HYG,GFAE,0.84
HYG,BDC,8.79
UNDI,CKV,5
UNDI,BVRT,7
WSJ,JSPR,4.82
WSJ,KTLA,6.05
WSJ,TRSR,4.53
HYL,DKWA,7
HYT,TLWA,4.42
HYT,RBZ,5.23
WST,RPM,2
WST,VJM,3
GOTN,JOM,9.56
KYNT,RGNH,6
KYNT,SBNR,8
BBAE,BHR,5.96
OSRA,GPX,8
OSRA,FTD,8
VKZ,POI,5.17
DHMA,BIO,4.97
DHMA,DHD,5.72
VKP,NPM,4.59
VKP,TDPR,5.1
VKR,NIQ,7.52
VKR,HRB,10.74
VKT,KMLP,6.25
VKT,VDE,9.27
VKH,SNSL,5.42
VKH,DDE,8.16
VKI,NDZ,8.06
VKM,TELI,4.2
VKM,VM,8.1
VKN,CEM,6.93
VKN,SYM,9.81
VKA,KNG,10.7
VKA,ASR,8.11
VKB,GDQ,8.3
VKB,GVP,15.4
VKB,CTF,9.93
VKD,BLDA,5.98
VKD,NYA,6.44
DHMZ,SHDM,5.65
VKG,TUWA,8
SBLT,OCH,21.61
SBLT,JCH,21.25
MKPR,KSP,6.44
MKPT,AAG,7.06
TIHU,KTCH,7.58
TIHU,NSRH,5.44
DCBD,DBEC,1.43
DCBD,ACBD,3.36
SMYD,SBTF,0.47
SMYD,SBT,5.7
TKTB,RPAN,3.59
TKTB,BKTB,11
AGTR,SMKR,2
AGTR,TERH,1
MTMI,BKL,10.22
MTMI,MDR,6.32
RAKL,SAC,4.44
RAKL,MLAR,7.44
ZPR,GJS,11
GIMB,GIMC,2.64
ZPI,VMU,4
ZPI,CIV,6
ZPL,CCA,9.3
ZPL,PSPY,8.6
ON,SIC,8.32
ON,PTYR,8.23
OM,SWD,6
OM,BWW,4
KRHT,MHKT,6.94
KRHT,DSX,5.76
RQP,RJGR,3.59
OD,UMH,5
ALER,PBP,8.87
ALER,WP,10.48
KRHA,JYG,7
KRHA,KJI,5.46
SMK,DWNA,8.76
SMK,BDMJ,15.42
DKZ,DLI,2.95
DKZ,DSB,2.49
DKZ,DEE,1.33
RQJ,MOP,2.54
RQJ,JPE,7
RQJ,BLK,8
KANO,KDZ,6
KANL,INCI,0.61
JDN,SXS,5
JDN,UMN,8
JDN,MSH,10
JDI,SKT,9.73
JDI,KHS,15.63
JDH,PLM,14.36
JDH,WAB,8.07
JDK,RRAL,4
DEP,JOH,9
DEP,CUR,8
DER,MIU,6.75
DES,GKHT,2.21
DET,GGR,6.8
DET,CNA,7.58
DEU,BHAN,5.23
DEV,SVTN,8.07
DEV,NAG,6.76
JDB,NKX,6
JDB,KMEZ,9
NRDP,BMMP,11.04
NRDP,MMPR,6.91
NUPR,TLRA,14
NUPR,KAWL,10
DEL,EE,9.77
DEO,PD,7
JDW,MOZ,7.36
JDW,MSP,5.37
DEC,PTNR,6.44
DEC,NSN,10.01
JDP,BGJT,2
JDP,BLN,3
JDP,DHK,2
JDR,MCO,5.7
JDR,BGAR,5.24
FK,KUL,7.98
FK,KN,4.9
SMC,MGDR,4.32
SMC,TTW,8
SMC,BTC,16
NDIM,DTAE,3.09
NDIM,SMAE,3.52
UPL,NDM,6
UPL,TNRU,3
UPM,VDR,3.06
UPM,GI,2.91
UPI,BTW,11.48
UPI,SEI,5.9
UPD,SKM,9.57
UPD,TTU,13.75
UPA,BLY,7.69
UPA,HMZ,1.97
SNHR,PTN,7
TNJE,KTH,2.53
TNJE,SZE,1.43
SNHT,HB,5
SNHT,MSL,4
UPW,KMC,12
UPW,SCP,10
UPR,PTU,8.95
UPR,SCO,8.86
MPRD,MDBP,5
RCTC,BNHR,5.72
RCTC,BDKT,7.28
KLRS,LWS,15.5
KLRE,RAY,6.77
KLRD,SBT,9.92
KLRD,CDK,2.11
SJDR,KIS,9.91
SJDR,BYY,3.1
NEM,BRAM,5.51
NEM,TVC,7.72
ACG,BDWD,11.92
ACG,VNA,6.35
NEI,OSA,10.74
ACK,MLMR,2.84
ACK,TZD,6.06
GGY,RMX,10.3
NED,MTDI,3.06
NED,WNG,6.38
ACH,BAHP,4.22
ACN,AND,5.18
ACN,TRK,8.58
NEA,VRPD,4.39
NEA,SA,5.58
SJDA,CNR,3.07
SJDA,MAO,15.64
ACU,BARH,5.74
KOPR,DDCL,0.16
NEW,MGRR,4.03
NEW,BWR,9
NEU,SWDV,1.38
NEU,JNJ,2.63
HFG,BF,11.42
HFG,JTG,2.82
BKD,KNU,4.64
BKD,JKS,8.62
BKG,FUT,6
BKG,DDGJ,2.6
CIKA,SQE,4.46
BKA,CHQ,6.43
BKA,ODG,11.53
BKC,OSN,14.87
BKL,NVC,6.25
BKN,LGH,3.73
BKN,UMS,11.52
BKN,GDW,15
BKO,KSQ,7.87
BKO,AUNG,5.81
BKH,PPI,18.75
BKI,GLNA,6.98
BKI,ARNA,6.06
BKJ,UD,22.87
BKJ,KUDA,21.79
PRBG,NGDM,3
BKT,IJ,10.48
BKT,MBP,9
BKT,KMBH,4.07
BKU,THPR,5
BKU,AKE,7
PRBZ,PNBE,6.21
PRBZ,RSMN,3.79
BKP,EC09,2.65
BKP,KRNN,2.7
BKP,JPML,6.61
BKP,KWO,9
BKP,HRT,10
GI,POTI,3.53
KDGH,LOGH,2
KDGH,YNK,5
PRBR,GGH,5
KDGI,BSRX,4.49
KDGI,KGIH,6.33
GILL,JSL,4.7
GILL,LDH,8.2
KNLE,TLGP,6.39
DHRY,HJI,7.13
SJS,LSD,11
SJS,SUC,10.83
SJP,CKOD,6.54
SJP,MQE,6.4
SJQ,KJZ,6
SJQ,SPDR,10
DHRR,DLC,9.2
GILA,MRTL,6.3
GILA,KNDI,4.27
SJT,BDNP,6.55
SJJ,TKLE,5
SJJ,DWLE,6
GGM,ABD,5.28
GGM,SAU,6.35
SJN,BLD,11.53
SJN,UBR,5.35
SJL,VJA,5
SJL,AKU,5
SJM,KIY,8.4
SJM,QTP,6.19
SJA,BZS,2.57
SJA,ANJE,2.95
SJF,DGJ,6
GGO,KBK,14
SJD,VLA,6.77
GDP,BSM,5.22
GDP,KPN,9.99
GDQ,MWY,6.73
GDR,MBL,15.56
GDR,KQA,9.55
GDR,ODUR,8.7
GDU,CGLA,5
MEC,MTD,14
GDW,NPS,11
MEM,DHRJ,6
MEM,DLPR,7.22
GDY,SP,2.11
GDZ,SKSO,9.15
MEH,GYM,4.71
MEH,VLT,5.06
MEJ,NRK,6.78
MEU,HTC,8.45
MEU,HTJ,1.61
MET,HMI,7
MET,KUP,9.5
GDB,DQV,3.81
MEQ,KJA,8.44
MEQ,BTKD,3.61
MEP,LNR,10.52
MES,MDU,3.66
MES,ILA,8.71
MER,SNKB,7.11
MER,KATL,9.23
GDI,SNH,11
MDU,KON,3.88
GDL,GTT,16.55
GDL,SE,8.09
MEX,GPW,15.54
MEX,MSBR,4.61
GDN,NRK,15.32
GDN,TAY,7.71
GDO,BEHJ,8.93
KUKA,JWKA,7.79
LWR,KHST,5.63
LWR,TVG,8.82
LWS,BDWS,11.9
JEP,BHBV,5.48
JEP,ARW,5.89
LWJ,DLV,4
CPLE,KOX,12.35
CPLE,DUJ,6.31
CLPE,TU,7.17
CLPE,VRN,5.84
GJTA,BDPG,4.19
GGTA,BZN,2.67
GGTA,DTE,3.11
MDKD,MDF,12.5
MDKI,ETMD,5.23
MDKI,PTJ,9.66
MDKU,TSR,3.73
MDKU,NDO,6.77
KGQ,KLAD,2.78
KGQ,KMQ,12.22
KGP,HIJ,6.3
KGP,JPR,7.04
KGP,GMDN,2.04
KGS,TGQ,8.33
BAYD,NVP,8.64
KGW,PKL,6
KGW,HPT,7
QDN,VDGT,10.03
KGZ,PTM,7.75
KGZ,MMK,3.65
EZP,TUVR,4.74
EZP,AROR,5.45
KGA,SNIE,7.26
KGA,KTCE,7.03
KGB,SLKR,8.01
KGD,VPT,11.41
KGG,OLP,9.77
KGG,MNE,9
KGF,KGFR,5.08
KGI,GNB,3.47
KGI,HJL,10.98
KGH,SMET,7.1
KGH,KGVE,7
XSAN,KYA,1.68
XSAN,RNTE,1.85
KGM,HDW,6
KGL,ESV,7.93
KGL,KO,13.61
KGN,MHN,7
KGN,TUNG,7
CPH,SRGD,8.12
CPH,NIA,10.78
CPJ,BBW,8.05
CPJ,MTBG,6
CPJ,KSNR,7.24
CPK,LPN,8.79
CPK,RAHA,4.15
CPK,TGE,7.98
CPL,REPI,2.78
CPL,MLU,12.7
CPM,SNKL,20.86
CPM,RJPM,11.9
CPN,LAN,11.21
CPN,BKRL,5.92
CPA,CNB,2.42
CPA,RPO,4.43
CPB,CNB,3.77
CPD,KFF,6.72
CPD,KHTG,9.63
CPE,CJQ,5
DUAN,RDU,3.35
CPP,GVI,6.58
CPP,BTVA,4.43
CPQ,BJF,9.55
CPQ,BNGN,5.54
CPR,GTST,8.85
CPR,TKV,4.31
CPR,CI,2.01
CPR,TKVR,4
CPS,SISN,9.66
CPS,BGRR,6.27
CPT,SET,6.9
CPU,AGY,10.01
MRBL,KBJ,15.07
MONJ,TPK,9.02
MONJ,BSI,8.48
NILE,BDBP,2.7
NILE,SPLE,6.38
DMPR,AUR,7.18
MMNK,SKL,4.52
MMNK,CTM,1.11
MONR,VNGL,4.12
MONR,LDVD,11.96
KHTG,KBH,8.1
KTES,KTE,1.49
KIKA,BINA,9.43
KIKA,MABA,7.9
AHMP,SRY,3.58
AHMP,EKH,2.34
RMRB,TKRA,2.36
RMRB,BDPA,7.83
BGSF,JMKT,6.38
BNHR,GRKN,12.72
BNHL,TKE,5.89
BNHL,MSS,8.92
KNSR,JMS,13.8
KNSR,LGH,12.12
KNSN,KTLR,4.3
KNSN,JVT,5.08
JARI,DQN,10.72
JARI,MSQ,13.58
CHLK,DXG,7.25
CHLK,PLD,11.49
MQG,HCR,5.68
MQG,BKRD,4.38
MXY,DXN,12.02
MXY,WDM,10.43
MXW,DRWN,4.66
MXT,DQR,1
MXR,PDJ,6.56
MXS,KOA,6.28
MXS,DUA,8.55
MXN,KQY,12.68
MXN,CMA,10.17
MXO,KWI,5.87
MXO,ABR,3.06
MXL,MLZ,10.85
MXL,RNT,9.21
MXJ,DBQ,6.26
MXJ,TMH,6.12
MXK,SNS,7.29
MXK,DAQ,6.89
MXH,BWF,8.79
MXH,JGW,7.72
PSAE,MTFA,2.94
PSAE,BFZ,2.58
CHLR,KBP,4.18
CHLR,JAB,5.59
MXA,DURG,11.64
MXA,PUWA,12.58
PTAB,MCS,2.91
PTAB,BRAG,9.51
MQJ,GPI,5.43
MQJ,KMX,4.13
PTAE,AGAE,4.52
PTAE,BQY,5.24
KDTY,VARD,3.39
MQL,PIZ,6
MQL,PAU,12.63
AMSA,BSN,5.54
AWP,AMBH,5.27
AWP,HRH,5.65
AMLR,GUV,15.12
BRYA,RDUM,5.88
BRYA,GGSY,2.34
MDVR,NDE,9.6
MDVR,SLI,3.02
MQS,GNZ,11.84
MQS,MLKH,5.29
KDGL,MRGA,11.55
KDGL,DMCA,6.68
MDVK,SRKI,5.22
MDVK,BINA,7.53
MDVK,MAKR,8.96
AWL,DRE,3.6
AWL,BSPD,2.93
BDRL,Y,8.77
MDVL,MVP,4
AMLA,BYS,9.8
AMLA,JKR,11.89
AMLA,LLD,7.24
AMLO,BRMO,5.59
AMLO,PUS,2.56
BONA,HNPA,7.34
BONA,JRPD,15.14
MDVB,MDLE,4
MDVB,PJLE,4
MDVE,AVN,6.19
AMLI,IDG,13.33
AMLI,RWJ,7.75
PLPM,LDY,4
PAGM,SGKM,5.83
PAGM,BVRM,4.71
CKRD,HJP,6.64
CKRD,AYRN,3.82
BBLK,PKNA,3.46
BBLK,NBUE,4.54
ALNI,DDV,6.74
BSUR,SNZ,9
BSUR,MIW,5
BHCL,ZNA,4.96
BHCL,DHA,7.46
BHCH,KNDI,9.3
ETBC,ET,6.12
RGDA,SPRD,9.23
RGDA,LDX,7.82
KFU,BBDE,5.16
MLPR,TLGR,7.2
BUGY,JES,6
BUGY,MSWA,4
BUGN,JKP,5
CRAE,HIH,2.18
CRAE,SHBC,1.63
BUGL,BDSW,4.58
MLPM,CTRE,5.31
MUDI,BGPA,10.33
MUDI,HHT,4.59
GNGD,KUU,7.94
GNGD,SLZ,5.16
IGTA,RGU,8.48
IGTA,BSZ,8.62
MKRA,MLI,5.29
MKRA,SDH,4.77
MKRN,LDA,7.17
MKRN,SGO,7.06
GNGL,MFJ,6.61
MKRH,BLGT,12.45
GNGT,BOYA,5.47
GNGT,KRRI,6
GNGR,QRP,4.67
GNGR,AHH,8.36
KRPC,MVF,5.29
OHAN,BNSP,5.65
OHAN,BIP,5.54
OHAN,MKP,9.22
SHEO,MHP,3.93
